data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8464776,48,BHR1647,1647,"27 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Jidd Hafs",26.2191,50.5366,1,"14 February Revolution Youth Coalition",Other,"On 27 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Jidd Hafs with burning tyres. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1630985294,BHR
6060028,48,BHR1635,1635,"26 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"Al Wafa","New media","On 26/6/2019, a protest was held in Manama in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=50-100]",0,1571164547,BHR
7876334,48,BHR1650,1650,"26 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Southern Sehla",26.2019,50.5368,1,"Al Wafa",Other,"On 26 June 2019, anti-regime rioters blocked a street in Southern Sehla with burning trash containers. They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859403,BHR
7876413,48,BHR1652,1652,"26 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Maamir",26.1333,50.6086,1,"Al Wafa",Other,"On 26 June 2019, anti-regime rioters blocked a street in Maamir with burning trash containers. They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859403,BHR
7884384,48,BHR1644,1644,"26 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Northern Sehla",26.2026,50.5304,1,"14 February Revolution Youth Coalition",Other,"On 26/6/2019, a protest was held in Northern Sehla in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=20-50]",0,1618873889,BHR
7994620,48,BHR1643,1643,"26 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Manama - Adhari",26.2308,50.5711,1,"14 February Revolution Youth Coalition",Other,"On 26 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Adhari with burning tyres. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1621893472,BHR
7994650,48,BHR1642,1642,"26 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Manama - Ghuraifa",26.206,50.6032,1,"14 February Revolution Youth Coalition",Other,"On 26 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Ghuraifa with burning trash containers. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1621893472,BHR
7997689,48,BHR1653,1653,"26 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Bilad al Qadim",26.2117,50.5619,1,"Al Wafa",Other,"On 26 June 2019, anti-regime rioters blocked a street in Bilad al Qadeem with burning trash containers. They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1621903733,BHR
6060192,48,BHR1634,1634,"25 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"Al Wafa","New media","On 25/6/2019, a protest was held in Sar in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=20-50]",0,1571164548,BHR
7875756,48,BHR1640,1640,"25 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Akr",26.1431,50.6103,1,"14 February Revolution Youth Coalition",Other,"On 25 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Akr with burning trash containers. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859402,BHR
7875894,48,BHR1641,1641,"25 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"14 February Revolution Youth Coalition",Other,"On 25 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Muqsha with burning debris. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859402,BHR
7876412,48,BHR1649,1649,"25 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Maamir",26.1333,50.6086,1,"Al Wafa",Other,"On 25 June 2019, anti-regime rioters blocked a street in Maamir with burning trash containers. They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859403,BHR
7876578,48,BHR1651,1651,"25 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"Al Wafa",Other,"On 25 June 2019, anti-regime rioters blocked a street in Nuwaidrat with burning trash containers. They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859404,BHR
8749655,48,BHR1631,1631,"25 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"LuaLua TV",National,"On 25/6/2019, a protest was held in Sanabis in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=50-100]",0,1641867731,BHR
8749745,48,BHR1632,1632,"25 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Muharraq,,,Samahij,26.28,50.635,1,"LuaLua TV",National,"On 25/6/2019, a protest was held in Samahij in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=50-100]",0,1641867732,BHR
7876319,48,BHR1648,1648,"24 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"Al Wafa",Other,"On 24 June 2019, anti-regime rioters blocked a street in Muqsha with burning trash containers . They were denouncing the Trump's Middle East peace plan and the US-sponsored economic workshop in Manama. [size=no report]",0,1618859403,BHR
8749506,48,BHR1629,1629,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Bilad al Qadim",26.2117,50.5619,1,"LuaLua TV",National,"On 24/6/2019, a protest was held in Bilad al Qadeem in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=50-100]",0,1641867731,BHR
8749569,48,BHR1630,1630,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"LuaLua TV",National,"On 24/6/2019, a protest was held in Musalla in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=50-100]",0,1641867731,BHR
6060109,48,BHR1633,1633,"23 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,"Al Wafa","New media","On 23/6/2019, a rally was held in Karbabad in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored two-day economic workshop in Manama. Protesters chanted slogans against any potential normalization of ties with Israel. [size=20-50]",0,1571164548,BHR
6052900,48,BHR1618,1618,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Abusaiba Media","New media","On 21/6/2019, a protest was held in Shakhurah in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored summit scheduled for next week in Bahrain. [size=50-100]",0,1571164539,BHR
6052924,48,BHR1617,1617,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Abusaiba Media","New media","On 21/6/2019, a protest was held in Abu Saybi in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored summit scheduled for next week in Bahrain. [size=50-100]",0,1571164539,BHR
7875879,48,BHR1626,1626,"21 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"14 February Revolution Youth Coalition",Other,"On 21 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Musalla with burning trash containers. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
7875974,48,BHR1627,1627,"21 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"14 February Revolution Youth Coalition",Other,"On 21 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Muqsha with burning trash containers. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859403,BHR
8820770,48,BHR1616,1616,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"Bahrain Alyoum",National,"On 21/6/2019, a protest was held in Musalla in support of Palestinians, and against Trump's Middle East peace plan and the US-sponsored summit scheduled for next week in Bahrain. [size=50-100]",0,1644271366,BHR
7875754,48,BHR1624,1624,"20 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Akr",26.1431,50.6103,1,"14 February Revolution Youth Coalition",Other,"On 20 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Akr with burning trash containers . The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
7875783,48,BHR1623,1623,"20 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"14 February Revolution Youth Coalition",Other,"On 20 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Muqsha with burning tyres. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
7876021,48,BHR1625,1625,"20 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition",Other,"On 20 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Sanabis with burning trash containers . The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859403,BHR
8749793,48,BHR1619,1619,"19 June 2019",2019,1,Protests,"Protest with intervention","Protesters (Bahrain)",,6,"Police Forces of Bahrain (1999-)",,1,16,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"LuaLua TV",National,"On 19/6/2019, police used tear gas to disperse protesters in Abu Saybi. [size=no report]",0,1641867732,BHR
7875823,48,BHR1622,1622,"18 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Capital,,,"Al Maamir",26.1333,50.6086,1,"14 February Revolution Youth Coalition",Other,"On 18 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, threw Molotov cocktails at a police car in Maamir. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
7875836,48,BHR1621,1621,"18 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Capital,,,"Al Akr",26.1431,50.6103,1,"14 February Revolution Youth Coalition",Other,"On 18 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, clashed with security forces in Akr. The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
7875940,48,BHR1620,1620,"17 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Al Qadam",26.2156,50.5192,1,"14 February Revolution Youth Coalition",Other,"On 17 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Qadam with burning tyres . The February 14 Youth Coalition is currently denouncing the Trump's Middle East peace plan and the US-sponsored summit in Bahrain. [size=no report]",0,1618859402,BHR
6052897,48,BHR1611,1611,"14 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Abusaiba Media","New media","On 14/6/2019, a protest was held in Shakhurah in solidarity with political prisoners and in support of Palestinians. [size=20-50]",0,1571164539,BHR
6052916,48,BHR1610,1610,"14 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Abusaiba Media","New media","On 14/6/2019, a protest was held in Abu Saybi in solidarity with political prisoners and in support of Palestinians. [size=20-50]",0,1571164539,BHR
7875773,48,BHR1614,1614,"14 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"14 February Revolution Youth Coalition",Other,"On 14 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Muqsha with burning tyres . The February 14 Youth Coalition is currently calling for the release of political prisoners, and denouncing any potential normalization of ties with Israel. [size=no report]",0,1618859402,BHR
7875899,48,BHR1613,1613,"14 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Al Qadam",26.2156,50.5192,1,"14 February Revolution Youth Coalition",Other,"On 14 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, threw Molotov cocktails at security forces in Qadam. [size=no report]",0,1618859402,BHR
7876025,48,BHR1612,1612,"14 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 14 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Abu Saybi with burning tyres . The February 14 Youth Coalition is currently calling for the release of political prisoners, and denouncing any potential normalization of ties with Israel. [size=no report]",0,1618859403,BHR
8749570,48,BHR1609,1609,"14 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"LuaLua TV",National,"On 14/6/2019, a Shiite crowd took to the streets to commemorate Jaber al-Alaviyat, a Shiite martyr, and chanted anti-regime slogans. [size=20-50]",0,1641867731,BHR
7876300,48,BHR1615,1615,"11 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Akr",26.1431,50.6103,1,"Al Wafa",Other,"On 11 June 2019, anti-regime rioters blocked a street in Akr with burning tyres. They were denouncing any potential normalization of ties with Israel. [size=no report]",0,1618859403,BHR
7875818,48,BHR1597,1597,"05 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition; Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"14 February Revolution Youth Coalition",Other,"On 5 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Sar with burning tyres . The February 14 Youth Coalition is currently denouncing Bahrain's court of appeal upholding the death sentence against a Shiite man for killing a police officer in Abu Saybi in 2015, and and commeorating the death of Ali al-Sheikh. [size=no report]",0,1618859402,BHR
7875895,48,BHR1598,1598,"05 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition; Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,"Bu Quwa",26.2047,50.52,1,"14 February Revolution Youth Coalition",Other,"On 5 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Bu Quwa with burning tyres. The February 14 Youth Coalition is currently denouncing Bahrain's court of appeal upholding the death sentence against a Shiite man for killing a police officer in Abu Saybi in 2015 . [size=no report]",0,1618859402,BHR
7876465,48,BHR1601,1601,"05 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"Al Wafa",Other,"On 5 June 2019, to commeorate the death of Ali al-Sheikh, anti-regime rioters in Musalla blocked a street with a burning trash container. [size=no report]",0,1618859403,BHR
8820759,48,BHR1602,1602,"05 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,"Bahrain Alyoum",National,"On 5/6/2019, a large crowd took to the streets in Sitrah to commemorate the death of Ali-Sheikh, a 14 year-old Shiite boy who died in 2011 after being hit in the head by a tear gas canister shot by security forces. [size=hundreds]",0,1644271366,BHR
7875892,48,BHR1596,1596,"04 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition; Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 4 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Shakhurah with burning tyres. The February 14 Youth Coalition is currently denouncing Bahrain's court of appeal upholding the death sentence against a Shiite man for killing a police officer in Abu Saybi in 2015, and commeorating the death of Ali al-Sheikh. [size=no report]",0,1618859402,BHR
7876017,48,BHR1595,1595,"04 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition; Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 4 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Abu Saybi with burning tyres. The February 14 Youth Coalition is currently denouncing Bahrain's court of appeal upholding the death sentence against a Shiite man for killing a police officer in Abu Saybi in 2015, and commeorating the death of Ali al-Sheikh, [size=no report]",0,1618859403,BHR
7876609,48,BHR1600,1600,"02 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,Jannusan,26.2305,50.4947,1,"Al Wafa",Other,"On 2 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Jannusan with burning tyres. The were denouncing normalization of ties with Israel. [size=no report]",0,1618859404,BHR
7994803,48,BHR1599,1599,"02 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Manama - Ghuraifa",26.206,50.6032,1,"Al Wafa",Other,"On 2 June 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Ghuraifa with burning tyres. The were denouncing normalization of ties with Israel. [size=no report]",0,1621893472,BHR
6060030,48,BHR1585,1585,"01 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Al Wafa","New media","On 1/6/2019, a crowd took to the streets in Sanabis to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1571164547,BHR
7876132,48,BHR1593,1593,"01 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Al Wafa",Other,"On 1 June 2019, marking Quds Day, anti-regime demonstrators blocked a street in Abu Saybi and burned Israeli flags. [size=no report]",0,1618859403,BHR
7876302,48,BHR1592,1592,"01 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,Karzakkan,26.1156,50.4819,1,"Al Wafa",Other,"On 1 June 2019, anti-regime rioters in Karzakkan threw Molotov cocktails at a police car as part of the demonstrations against normalization with Israel and marking Quds Day in support of Palestinians. [size=no report]",0,1618859403,BHR
7876563,48,BHR1594,1594,"01 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Bu Quwa",26.2047,50.52,1,"Al Wafa",Other,"On 1 June 2019, marking Quds Day, anti-regime demonstrators blocked a street in Bu Quwa and burned Israeli flags and stepped on it using cars and with their feet . [size=no report]",0,1618859404,BHR
6052915,48,BHR1572,1572,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Abusaiba Media","New media","On 31/5/2019, a crowd took to the streets in Abu Saybi to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1571164539,BHR
6052929,48,BHR1573,1573,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Abusaiba Media","New media","On 31/5/2019, a crowd took to the streets in Shakhurah to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1571164539,BHR
6060118,48,BHR1584,1584,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Southern Sehla",26.2019,50.5368,1,"Al Wafa","New media","On 31/5/2019, a crowd took to the streets in Southern Sehla to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1571164548,BHR
6060170,48,BHR1582,1582,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"Al Wafa","New media","On 31/5/2019, a crowd took to the streets in Sar to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1571164548,BHR
6060172,48,BHR1583,1583,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Northern Sehla",26.2026,50.5304,1,"Al Wafa","New media","On 31/5/2019, a crowd took to the streets in Northern Sehla to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1571164548,BHR
7875923,48,BHR1587,1587,"31 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"14 February Revolution Youth Coalition",Other,"On 31 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Nuwaidrat with burning tyres. The February 14 Youth Coalition is currently marking Quds Day in support of Palestinians. [size=no report]",0,1618859402,BHR
7875991,48,BHR1589,1589,"31 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Al Diraz",26.2181,50.4706,1,"14 February Revolution Youth Coalition",Other,"On 31 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Diraz with burning debris and Israeli flags. The February 14 Youth Coalition is currently marking Quds Day in support of Palestinians. [size=no report]",0,1618859403,BHR
7876011,48,BHR1588,1588,"31 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition",Other,"On 31 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Sanabis with burning debris and Israeli flags. The February 14 Youth Coalition is currently marking Quds Day in support of Palestinians. [size=no report]",0,1618859403,BHR
8749571,48,BHR1568,1568,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Musalla to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1641867731,BHR
8749598,48,BHR1570,1570,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Manama to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1641867731,BHR
